region;culture;Date;Production en tonne;Superficie en ha;Rendement kg/ha
SARAYA;ARACHIDE;2019;3400;2000;1700
SARAYA;ARACHIDE;2020;4442.962694814;3413.98701;1301.4
SARAYA;ARACHIDE;2021;8920.53749239234;5381.23933839377;1657.7106
SARAYA;ARACHIDE;2022;5521.64681468342;5136.41564156598;1075
SARAYA;SORGHO;2017;5038.82553109137;2750.45061740796;1832
SARAYA;SORGHO;2018;2464.5896;1223;2015.2
SARAYA;SORGHO;2019;3750;1500;2500
SARAYA;SORGHO;2020;5256.47019726785;1695.63554750576;3100
SARAYA;SORGHO;2021;4198.96683758266;1748.59816937635;2401.3332
SARAYA;SORGHO;2022;4904.94739070254;1783.61723298274;2750
SARAYA;RIZ;2017;5244.84;3060;1714
SARAYA;RIZ;2018;9607.68;3336;2880
SARAYA;RIZ;2019;5344.651835;2015.745;2651.45235880531
SARAYA;RIZ;2020;13489.92274768;4291.849;3143.14943225635
SARAYA;RIZ;2021;8186.69660943984;2992.8188;2735.4468
SARAYA;RIZ;2022;2361.985;554;4263.51083032491
SARAYA;MIL;2021;99.84;100;998.4
SARAYA;NIEBE;2017;195.712150389042;315.156441850309;621
SARAYA;NIEBE;2018;236.811701970741;346.67208603534;683.1
SARAYA;NIEBE;2019;900;1500;600
SARAYA;NIEBE;2020;226.728;564;402
SARAYA;NIEBE;2021;327.644589051855;545.16570557713;601
SARAYA;NIEBE;2022;621.457420298273;654.16570557713;950
SARAYA;MANIOC;2021;262.5;25;10500
SARAYA;MANIOC;2022;900;50;18000
SARAYA;MAIS;2017;6562.85618951304;2497.28165506584;2628
SARAYA;MAIS;2018;9828.72;3400;2890.8
SARAYA;MAIS;2019;12000;4000;3000
SARAYA;MAIS;2020;14759.49685;5865;2516.53825234442
SARAYA;MAIS;2021;18940.6686094434;6364.90314983817;2975.7984
SARAYA;MAIS;2022;20049.4449219902;6364.90314983817;3150
SARAYA;FONIO;2017;91.6056816715937;229.014204178984;400
SARAYA;FONIO;2018;71.72;163;440
SARAYA;FONIO;2019;125;250;500
SARAYA;FONIO;2020;351;390;900
SARAYA;FONIO;2021;390;390;1000
SARAYA;FONIO;2022;351;390;900
REGION DE KOLDA;ARACHIDE;2017;113287.146050768;92836.8467200872;1220.28214069291
REGION DE KOLDA;ARACHIDE;2018;225654.079108345;123520.677554172;1826.85266610021
REGION DE KOLDA;ARACHIDE;2019;226710;123900;1829.78208232446
REGION DE KOLDA;ARACHIDE;2020;304771.5764549;128694.52;2368.17835331994
REGION DE KOLDA;ARACHIDE;2021;308925.215869536;122245.83;2527.08183068114
REGION DE KOLDA;ARACHIDE;2022;247518.687143837;126187.803112805;1961.51039195578
REGION DE KOLDA;SORGHO;2017;34306.5351190156;35603.090571875;963.583064502732
REGION DE KOLDA;SORGHO;2018;37589.5710401149;38405.9043734483;978.744587670803
REGION DE KOLDA;SORGHO;2019;35610;38700;920.15503875969
REGION DE KOLDA;SORGHO;2020;56462.8781529066;39009.253058315;1447.42269400801
REGION DE KOLDA;SORGHO;2021;61809.1508939292;44682.6269172597;1383.29268349382
REGION DE KOLDA;SORGHO;2022;60636.523209302;45389.5356432977;1335.91415620168
REGION DE KOLDA;RIZ;2017;258065.4494;107885.96;2392.02069852277
REGION DE KOLDA;RIZ;2018;366081;127765;2865.26826595703
REGION DE KOLDA;RIZ;2019;334939.3058;122753.09;2728.5610960995
REGION DE KOLDA;RIZ;2020;369330.3334;125436.78;2944.35438632911
REGION DE KOLDA;RIZ;2021;39619.6264865661;18155.9251;2182.187152037
REGION DE KOLDA;RIZ;2022;339490.209175;109481.4251;3100.89322334735
REGION DE KOLDA;MIL;2017;27792.4062169666;28455.1252823179;976.710028201383
REGION DE KOLDA;MIL;2018;47732.0437579736;44610.2178166232;1069.98006497487
REGION DE KOLDA;MIL;2019;41023.1;44676;918.235741785299
REGION DE KOLDA;MIL;2020;94122.3519074787;49905.3172581047;1886.01850621826
REGION DE KOLDA;MIL;2021;71044.3294377725;45229.8787097256;1570.73888908077
REGION DE KOLDA;MIL;2022;77485.867012857;40312.3175385852;1922.13873436304
REGION DE KOLDA;NIEBE;2017;426.166607165418;702.885542498113;606.31010512862
REGION DE KOLDA;NIEBE;2018;1011.70058930849;1543.47424383971;655.469693353401
REGION DE KOLDA;NIEBE;2019;1065.25;1800;591.805555555556
REGION DE KOLDA;NIEBE;2020;1212.51185419199;1922.21416256952;630.78915856658
REGION DE KOLDA;NIEBE;2021;1929.07585518176;1987.25699508342;970.722890876413
REGION DE KOLDA;NIEBE;2022;1242.23886374293;1724.19617116078;720.474203875896
REGION DE KOLDA;MANIOC;2017;5775.7334965625;620.43891609375;9309.10899807222
REGION DE KOLDA;MANIOC;2018;12800.2296539219;1200.03280770312;10666.5664236477
REGION DE KOLDA;MANIOC;2019;13538.04;1280;10576.59375
REGION DE KOLDA;MANIOC;2020;15074.1817523908;1383.75250933217;10893.697861958
REGION DE KOLDA;MANIOC;2021;16141.8129584636;1403.28753056424;11502.8549793877
REGION DE KOLDA;MANIOC;2022;12360.7636080925;1177.44484662581;10497.9555038307
REGION DE KOLDA;MAIS;2017;71450.2046404782;45080.3398693186;1584.95266112904
REGION DE KOLDA;MAIS;2018;95684.1878805414;48417.038208931;1976.25033294357
REGION DE KOLDA;MAIS;2019;120885;50850;2377.28613569322
REGION DE KOLDA;MAIS;2020;180696.544977759;50025.1205259996;3612.11613440981
REGION DE KOLDA;MAIS;2021;149355.864494805;42196.3525778999;3539.54442434509
REGION DE KOLDA;MAIS;2022;184555.231870795;48100.452343487;3836.87102468142
REGION DE KOLDA;FONIO;2017;64.0810015770209;116.51091195822;550
REGION DE KOLDA;FONIO;2018;82.5498345061728;162.399669012346;508.312824824153
REGION DE KOLDA;FONIO;2020;212.71;239;890
REGION DE KOLDA;FONIO;2021;191.2;239;800
REGION DE KOLDA;FONIO;2022;241.739884154321;311.199834506173;776.799526702595
KOLDA;ARACHIDE;2017;26671.8781458341;22134.3387102357;1205
KOLDA;ARACHIDE;2018;51149.724;25098;2038
KOLDA;ARACHIDE;2019;51660;25200;2050
KOLDA;ARACHIDE;2020;70719.9577056;28027.44;2523.24
KOLDA;ARACHIDE;2021;87625.375;35050.15;2500
KOLDA;ARACHIDE;2022;91130.39;35050.15;2600
KOLDA;SORGHO;2017;7641.482;8654;883
KOLDA;SORGHO;2018;8790.66666666667;9500;925.333333333333
KOLDA;SORGHO;2019;8550;9500;900
KOLDA;SORGHO;2020;16052.007;10987;1461
KOLDA;SORGHO;2021;17035.8018623365;12454.3060425701;1367.8644
KOLDA;SORGHO;2022;14945.1672510841;12454.3060425701;1200
KOLDA;RIZ;2017;56468.608;26536;2128
KOLDA;RIZ;2018;53472;22280;1002.4
KOLDA;RIZ;2019;150443.9096;61957.6;2428.1752295118
KOLDA;RIZ;2020;140543.274;52266;2689
KOLDA;RIZ;2021;22124.9689668732;9787.437;2260.54777842996
KOLDA;RIZ;2022;156708.63663;47409.937;3305.39643260863
KOLDA;MIL;2017;6014.67243121365;6358.00468415819;946
KOLDA;MIL;2018;6139.63813051608;6047.4150509885;1015.25
KOLDA;MIL;2019;6047;6047;1000
KOLDA;MIL;2020;15611.028;8731;1788
KOLDA;MIL;2021;14275.6523428356;9030.478;1580.8302
KOLDA;MIL;2022;12493.6298086256;7242.68394702934;1725
KOLDA;NIEBE;2017;337.835934213409;526.224196594095;642
KOLDA;NIEBE;2018;405.192631377453;578.846616253505;700
KOLDA;NIEBE;2019;390;650;600
KOLDA;NIEBE;2020;378.23335419199;626.21416256952;604
KOLDA;NIEBE;2021;656.851855181756;670.256995083424;980
KOLDA;NIEBE;2022;549.231295575082;610.256995083424;900
KOLDA;MANIOC;2017;230.1;29.5;7800
KOLDA;MANIOC;2018;5500;550;10000
KOLDA;MANIOC;2019;6000;600;10000
KOLDA;MANIOC;2020;3228.3207;300;10761.069
KOLDA;MANIOC;2021;3050;305;10000
KOLDA;MANIOC;2022;3569;356.9;10000
KOLDA;MAIS;2017;19029.9576668152;10079.4267303046;1888
KOLDA;MAIS;2018;22575;10500;2150
KOLDA;MAIS;2019;26565;11550;2300
KOLDA;MAIS;2020;50984.784;13456;3789
KOLDA;MAIS;2021;38563.621485072;10820.063442117;3564.0846
KOLDA;MAIS;2022;44307.8529785163;12481.0853460609;3550
KOLDA;FONIO;2018;46.35;90;515
KOLDA;FONIO;2020;212.71;239;890
KOLDA;FONIO;2021;191.2;239;800
KOLDA;FONIO;2022;191.2;239;800
MEDINA YORO FOULA;ARACHIDE;2017;32502.1754337988;25795.3773284117;1260
MEDINA YORO FOULA;ARACHIDE;2018;107481.355108345;53740.6775541724;2000
MEDINA YORO FOULA;ARACHIDE;2019;108000;54000;2000
MEDINA YORO FOULA;ARACHIDE;2020;144805.9856243;58669.135;2468.18
MEDINA YORO FOULA;ARACHIDE;2021;122704.915869536;47757.71;2569.3216
MEDINA YORO FOULA;ARACHIDE;2022;95985.2759530337;47992.6379765168;2000
MEDINA YORO FOULA;SORGHO;2017;6602.778;6786;973
MEDINA YORO FOULA;SORGHO;2018;7505.90437344828;7505.90437344828;1000
MEDINA YORO FOULA;SORGHO;2019;7800;7800;1000
MEDINA YORO FOULA;SORGHO;2020;11098.3107;7890;1406.63
MEDINA YORO FOULA;SORGHO;2021;16747.0435009846;12338.1608746896;1357.3371
MEDINA YORO FOULA;SORGHO;2022;20974.8734869723;12338.1608746896;1700
MEDINA YORO FOULA;RIZ;2017;13986;7560;1850
MEDINA YORO FOULA;RIZ;2018;20250;7500;2700
MEDINA YORO FOULA;RIZ;2019;36113.5762;15541.4;2323.70160989357
MEDINA YORO FOULA;RIZ;2020;27926.3294;10720.28;2605
MEDINA YORO FOULA;RIZ;2021;7581.08619347931;4047.9321;1872.82938700462
MEDINA YORO FOULA;RIZ;2022;82131.615745;28357.9321;2896.24840962928
MEDINA YORO FOULA;MIL;2017;16922.0751594391;17075.7569721888;991
MEDINA YORO FOULA;MIL;2018;37872.3572611241;34429.415691931;1100
MEDINA YORO FOULA;MIL;2019;30986.1;34429;900
MEDINA YORO FOULA;MIL;2020;68923.069;34687;1987
MEDINA YORO FOULA;MIL;2021;45088.923;27326.62;1650
MEDINA YORO FOULA;MIL;2022;59708.6647;27326.62;2185
MEDINA YORO FOULA;NIEBE;2018;360.507957931034;554.627627586207;650
MEDINA YORO FOULA;NIEBE;2019;385;700;550
MEDINA YORO FOULA;NIEBE;2020;404.3165;698;579.25
MEDINA YORO FOULA;NIEBE;2021;680.64;709;960
MEDINA YORO FOULA;NIEBE;2022;199.622072068966;665.406906896552;300
MEDINA YORO FOULA;MANIOC;2017;5000;500;10000
MEDINA YORO FOULA;MANIOC;2018;6600;550;12000
MEDINA YORO FOULA;MANIOC;2019;6623.1;550;12042
MEDINA YORO FOULA;MANIOC;2020;8725.58457239083;683.752509332172;12761.32
MEDINA YORO FOULA;MANIOC;2021;9709.31295846358;647.287530564239;15000
MEDINA YORO FOULA;MANIOC;2022;7033.80602239721;586.150501866434;12000
MEDINA YORO FOULA;MAIS;2017;13614.2795309033;6921.34190691577;1967
MEDINA YORO FOULA;MAIS;2018;22349.1878805414;9717.03820893103;2300
MEDINA YORO FOULA;MAIS;2019;26400;11000;2400
MEDINA YORO FOULA;MAIS;2020;46268.705;11879;3895
MEDINA YORO FOULA;MAIS;2021;31278.3760994167;9075.39816152619;3446.5018
MEDINA YORO FOULA;MAIS;2022;53273.9040926776;13318.4760231694;4000
MEDINA YORO FOULA;FONIO;2021;;;
VELINGARA;ARACHIDE;2017;54113.0924711349;44907.1306814397;1205
VELINGARA;ARACHIDE;2018;67023;44682;1500
VELINGARA;ARACHIDE;2019;67050;44700;1500
VELINGARA;ARACHIDE;2020;89245.633125;41997.945;2125
VELINGARA;ARACHIDE;2021;98594.925;39437.97;2500
VELINGARA;ARACHIDE;2022;60403.0211908031;43145.0151362879;1400
VELINGARA;SORGHO;2017;20062.2751190156;20163.090571875;995
VELINGARA;SORGHO;2018;21293;21400;995
VELINGARA;SORGHO;2019;19260;21400;900
VELINGARA;SORGHO;2020;29312.5604529066;20132.253058315;1456
VELINGARA;SORGHO;2021;28026.305530608;19890.16;1409.0538
VELINGARA;SORGHO;2022;24716.4824712456;20597.068726038;1200
VELINGARA;RIZ;2017;187610.8414;73789.96;2542.49821249395
VELINGARA;RIZ;2018;292359;97985;2983.71179262132
VELINGARA;RIZ;2019;148381.82;45254.09;3278.85987763758
VELINGARA;RIZ;2021;9913.5713262136;4320.556;2294.51286506033
VELINGARA;RIZ;2022;100649.9568;33713.556;2985.44469174358
VELINGARA;MIL;2017;4855.65862631394;5021.36362597098;967
VELINGARA;MIL;2018;3720.04836633333;4133.38707370371;900
VELINGARA;MIL;2019;3990;4200;950
VELINGARA;MIL;2020;9588.25490747872;6487.31725810468;1478
VELINGARA;MIL;2021;11679.7540949369;8872.78070972562;1316.3578
VELINGARA;MIL;2022;5283.5725042314;5743.01359155587;920
VELINGARA;NIEBE;2017;88.330672952009;176.661345904018;500
VELINGARA;NIEBE;2018;246;410;600
VELINGARA;NIEBE;2019;290.25;450;645
VELINGARA;NIEBE;2020;429.962;598;719
VELINGARA;NIEBE;2021;591.584;608;973
VELINGARA;NIEBE;2022;493.385496098884;448.532269180804;1100
VELINGARA;MANIOC;2017;545.6334965625;90.93891609375;6000
VELINGARA;MANIOC;2018;700.229653921875;100.032807703125;7000
VELINGARA;MANIOC;2019;914.94;130;7038
VELINGARA;MANIOC;2020;3120.27648;400;7800.6912
VELINGARA;MANIOC;2021;3382.5;451;7500
VELINGARA;MANIOC;2022;1757.95758569531;234.394344759375;7500
VELINGARA;MAIS;2017;38805.9674427597;28079.5712320982;1382
VELINGARA;MAIS;2018;50760;28200;1800
VELINGARA;MAIS;2019;67920;28300;2400
VELINGARA;MAIS;2020;74002.6299777587;19681.5505259996;3760
VELINGARA;MAIS;2021;79513.8669103161;22300.8909742567;3565.5018
VELINGARA;MAIS;2022;86973.4747996012;22300.8909742567;3900
VELINGARA;FONIO;2018;36.1998345061728;72.3996690123457;500
VELINGARA;FONIO;2022;50.539884154321;72.1998345061728;700
REGION DE LOUGA;ARACHIDE;2017;178106.956616184;211379.058856263;842.595087611286
REGION DE LOUGA;ARACHIDE;2018;104567.914812718;102758.983435183;1017.60363247148
REGION DE LOUGA;ARACHIDE;2019;67836;65460;1036.29697525206
REGION DE LOUGA;ARACHIDE;2020;135797.7083694;122668.8126;1107.02716926274
REGION DE LOUGA;ARACHIDE;2021;114682.587885227;128271.205849376;894.063380209381
REGION DE LOUGA;ARACHIDE;2022;75454.3957910074;126107.570978289;598.333590962574
REGION DE LOUGA;SORGHO;2017;1372.40819031347;3000.23013018869;457.4343069567
REGION DE LOUGA;SORGHO;2018;804.133033899083;2342.32709174312;343.305184290321
REGION DE LOUGA;SORGHO;2019;667.2;1535;434.657980456026
REGION DE LOUGA;SORGHO;2020;1018.653;2078;490.208373435996
REGION DE LOUGA;SORGHO;2021;1251.76497281383;2670.84162606362;468.678097794488
REGION DE LOUGA;SORGHO;2022;966.636589191345;2412.66403958636;400.651136391567
REGION DE LOUGA;RIZ;2017;455.813761025926;455.813761025926;1000
REGION DE LOUGA;MIL;2017;79476.9927902157;141861.564877648;560.243310855641
REGION DE LOUGA;MIL;2018;38227.6938983051;97616;391.612992729728
REGION DE LOUGA;MIL;2019;26390;65020;405.875115349123
REGION DE LOUGA;MIL;2020;52131.1049449379;96695.4231082639;539.126912827817
REGION DE LOUGA;MIL;2021;44469.7781646276;98264.5077299167;452.551782855864
REGION DE LOUGA;MIL;2022;33321.2098551361;98068.4459621659;339.775036998049
REGION DE LOUGA;NIEBE;2017;67188.2608361505;128974.292634742;520.943045808587
REGION DE LOUGA;NIEBE;2018;95376.7;161292;591.329390174342
REGION DE LOUGA;NIEBE;2019;121019;166880;725.185762224353
REGION DE LOUGA;NIEBE;2020;160191.373;168757;949.242834371315
REGION DE LOUGA;NIEBE;2021;129192.604736019;150284.355948837;859.654379328755
REGION DE LOUGA;NIEBE;2022;70063.0948277946;155237.458526948;451.328535603615
REGION DE LOUGA;MANIOC;2017;48458.4413934156;4907.49348815729;9874.37711539608
REGION DE LOUGA;MANIOC;2018;76530.0414818862;5356.60460909847;14287.0432049243
REGION DE LOUGA;MANIOC;2019;81030;5490;14759.5628415301
REGION DE LOUGA;MANIOC;2020;88027.1456077283;5470.94611469241;16089.9310214971
REGION DE LOUGA;MANIOC;2021;92470.6647546597;5756.45623539641;16063.8179069369
REGION DE LOUGA;MANIOC;2022;70326.7106752618;6059.80922293848;11605.4331230513
REGION DE LOUGA;MAIS;2017;3079.06101687392;5131.76836145653;600
REGION DE LOUGA;MAIS;2018;3386.96711856131;5644.94519760219;600
REGION DE LOUGA;MAIS;2019;3300;5500;600
REGION DE LOUGA;MAIS;2020;3773.07;5989;630
REGION DE LOUGA;MAIS;2021;3307.40173035542;5465.58271181174;605.1325
REGION DE LOUGA;MAIS;2022;5546.34271181174;5546.34271181174;1000
KEBEMER;ARACHIDE;2017;36572.4824529402;42824.9209050822;854
KEBEMER;ARACHIDE;2018;28898.3632111801;30530.7401160517;946.533333333333
KEBEMER;ARACHIDE;2019;28500;30000;950
KEBEMER;ARACHIDE;2020;43458.4311;36519.69;1190
KEBEMER;ARACHIDE;2021;30171.326188055;30995.99;973.3945
KEBEMER;ARACHIDE;2022;21358.9188776417;34174.2702042268;625
KEBEMER;SORGHO;2017;78.3;261;300
KEBEMER;SORGHO;2021;90.4096912364352;174.5525952;517.951
KEBEMER;SORGHO;2022;71.3920114368;174.5525952;409
KEBEMER;RIZ;2021;;;
KEBEMER;MIL;2017;26303.6818063127;44810.3608284713;587
KEBEMER;MIL;2018;11770.95;36405;323.333333333333
KEBEMER;MIL;2019;12250;35000;350
KEBEMER;MIL;2020;20274.9032005294;33567.7205306778;604
KEBEMER;MIL;2021;16503.3583445546;35167.0646368134;469.2845
KEBEMER;MIL;2022;10110.5310830838;35167.0646368134;287.5
KEBEMER;NIEBE;2017;14037.8800778071;29553.4317427517;475
KEBEMER;NIEBE;2018;21441.5;35150;610
KEBEMER;NIEBE;2019;32000;40000;800
KEBEMER;NIEBE;2020;44079.42;44979;980
KEBEMER;NIEBE;2021;28248.8934013714;34746.4863485503;813
KEBEMER;NIEBE;2022;18442.8431742752;36885.6863485503;500
KEBEMER;MANIOC;2017;42910;4291;10000
KEBEMER;MANIOC;2018;70801.5;4720.1;15000
KEBEMER;MANIOC;2019;75000;5000;15000
KEBEMER;MANIOC;2020;63794.6096077283;3775.94611469241;16895
KEBEMER;MANIOC;2021;68333.2647546598;4067.45623539641;16800
KEBEMER;MANIOC;2022;52449.7106752618;4370.80922293848;12000
KEBEMER;MAIS;2021;;;
KEBEMER;FONIO;2021;;;
LINGUERE;ARACHIDE;2017;47236.6675441281;62482.3644763599;756
LINGUERE;ARACHIDE;2018;42941.2000408261;26630.9040260118;1612.45746666667
LINGUERE;ARACHIDE;2019;33540;25800;1300
LINGUERE;ARACHIDE;2020;46953.2913444;40165.3476;1169
LINGUERE;ARACHIDE;2021;31668.8237728648;38462.1652475477;823.376
LINGUERE;ARACHIDE;2022;23224.8739322846;38708.1232204743;600
LINGUERE;SORGHO;2017;515.881959418793;793.66455295199;650
LINGUERE;SORGHO;2018;312;780;400
LINGUERE;SORGHO;2019;329.7;785;420
LINGUERE;SORGHO;2020;570.636;1089;524
LINGUERE;SORGHO;2021;354.009451995381;776.790497067653;455.7335
LINGUERE;SORGHO;2022;337.973164236159;844.932910590398;400
LINGUERE;RIZ;2017;123.673332707072;123.673332707072;1000
LINGUERE;MIL;2017;22113.8741117954;51308.2926027736;431
LINGUERE;MIL;2018;13972.3438983051;30000;465.74479661017
LINGUERE;MIL;2019;13630;29000;470
LINGUERE;MIL;2020;20305.1515939472;36389.1605626294;558
LINGUERE;MIL;2021;13354.9820902016;36531.1926751553;365.5775
LINGUERE;MIL;2022;12642.7632684128;36645.6906330806;345
LINGUERE;NIEBE;2017;13737.8827583434;29291.8608919902;469
LINGUERE;NIEBE;2018;19250;35000;550
LINGUERE;NIEBE;2019;33750;45000;750
LINGUERE;NIEBE;2020;41349.66;43989;940
LINGUERE;NIEBE;2021;30766.9273346475;35609.8696002865;864
LINGUERE;NIEBE;2022;11333.4516535194;37778.172178398;300
LINGUERE;MANIOC;2018;180.100088470588;20.0111209411765;9000
LINGUERE;MANIOC;2019;2280;240;9500
LINGUERE;MANIOC;2020;10304.448;697;14784
LINGUERE;MANIOC;2021;10319.4;702;14700
LINGUERE;MANIOC;2022;7020;702;10000
LINGUERE;MAIS;2017;3079.06101687392;5131.76836145653;600
LINGUERE;MAIS;2018;3386.96711856131;5644.94519760219;600
LINGUERE;MAIS;2019;3300;5500;600
LINGUERE;MAIS;2020;3773.07;5989;630
LINGUERE;MAIS;2021;3307.40173035542;5465.58271181174;605.1325
LINGUERE;MAIS;2022;5546.34271181174;5546.34271181174;1000
LINGUERE;FONIO;2021;;;
LOUGA;ARACHIDE;2017;94297.8066191158;106071.773474821;889
LOUGA;ARACHIDE;2018;32728.3515607119;45597.3392931193;717.768888888889
LOUGA;ARACHIDE;2019;5796;9660;600
LOUGA;ARACHIDE;2020;45385.985925;45983.775;987
LOUGA;ARACHIDE;2021;52842.4379243071;58813.0506018288;898.4815
LOUGA;ARACHIDE;2022;30870.6029810811;53225.177553588;580
LOUGA;SORGHO;2017;778.226230894681;1945.5655772367;400
LOUGA;SORGHO;2018;492.133033899083;1562.32709174312;315
LOUGA;SORGHO;2019;337.5;750;450
LOUGA;SORGHO;2020;448.017;989;453
LOUGA;SORGHO;2021;807.345829582016;1719.49853379596;469.524
LOUGA;SORGHO;2022;557.271413518386;1393.17853379596;400
LOUGA;RIZ;2017;332.140428318854;332.140428318854;1000
LOUGA;MIL;2017;31059.4368721076;45742.911446403;679
LOUGA;MIL;2018;12484.4;31211;400
LOUGA;MIL;2019;510;1020;500
LOUGA;MIL;2020;11551.0501504613;26738.5420149567;432
LOUGA;MIL;2021;14611.4377298714;26566.250417948;550
LOUGA;MIL;2022;10567.9155036395;26255.6906922719;402.5
LOUGA;NIEBE;2017;39412.498;70129;562
LOUGA;NIEBE;2018;54685.2;91142;600
LOUGA;NIEBE;2019;55269;81880;675
LOUGA;NIEBE;2020;74762.293;79789;937
LOUGA;NIEBE;2021;70176.784;79928;878
LOUGA;NIEBE;2022;40286.8;80573.6;500
LOUGA;MANIOC;2017;5548.44139341564;616.493488157293;9000
LOUGA;MANIOC;2018;5548.44139341564;616.493488157293;9000
LOUGA;MANIOC;2019;3750;250;15000
LOUGA;MANIOC;2020;13928.088;998;13956
LOUGA;MANIOC;2021;13818;987;14000
LOUGA;MANIOC;2022;10857;987;11000
REGION DE MATAM;ARACHIDE;2017;1600.96874705528;6818.79166954806;234.787749009113
REGION DE MATAM;ARACHIDE;2018;1116.18821818824;1995.91248235294;559.237054759226
REGION DE MATAM;ARACHIDE;2019;904.7;2092;432.456978967495
REGION DE MATAM;ARACHIDE;2020;2726.40088032356;3230.77109790935;843.885499064861
REGION DE MATAM;ARACHIDE;2021;2648.23576990008;3160.85438724366;837.822767346585
REGION DE MATAM;ARACHIDE;2022;3340.91745691907;3306.79998587429;1010.31736760328
REGION DE MATAM;SORGHO;2017;3331.45847662132;17121.8037369615;194.574037163478
REGION DE MATAM;SORGHO;2018;16269.0073163946;20246.9351106576;803.529384940383
REGION DE MATAM;SORGHO;2019;6481.3;11559;560.714594688122
REGION DE MATAM;SORGHO;2020;8928.075961;18937.74;471.443580965839
REGION DE MATAM;SORGHO;2021;8693.73531732905;14799.2294951874;587.445131529054
REGION DE MATAM;SORGHO;2022;13144.9807887214;15534.8222647113;846.162290416504
REGION DE MATAM;RIZ;2017;52242;8707;6000
REGION DE MATAM;RIZ;2018;55345;9005;6146.02998334259
REGION DE MATAM;RIZ;2019;47851.50555;8245.48;5803.36202986364
REGION DE MATAM;RIZ;2020;46828.4;8798;5322.61877699477
REGION DE MATAM;RIZ;2021;1437.5;575;2500
REGION DE MATAM;RIZ;2022;46146.72;7708;5986.86040477426
REGION DE MATAM;MIL;2017;9522.23504502542;33312.1431058667;285.848767362807
REGION DE MATAM;MIL;2018;21456.6219488372;22122;969.922337439527
REGION DE MATAM;MIL;2019;5366.1;15737;340.986210840694
REGION DE MATAM;MIL;2020;17657.3658524723;32326.6442403571;546.21709946709
REGION DE MATAM;MIL;2021;19150.8436969156;22892.6012305641;836.551665930702
REGION DE MATAM;MIL;2022;22066.541747723;22703.1481910367;971.959552130966
REGION DE MATAM;NIEBE;2017;5780.59338071526;8137.83773831507;710.335296254275
REGION DE MATAM;NIEBE;2018;6679.5;9280;719.773706896552
REGION DE MATAM;NIEBE;2019;1010;8400;120.238095238095
REGION DE MATAM;NIEBE;2020;3554.69757964598;5461.73846169016;650.836286757305
REGION DE MATAM;NIEBE;2021;6444.78869655021;7485.70139976401;860.946536920828
REGION DE MATAM;NIEBE;2022;3408.28615907654;7708.11524000105;442.168552617031
REGION DE MATAM;MANIOC;2018;5275;251;21015.9362549801
REGION DE MATAM;MANIOC;2019;5909.57;370;15971.8108108108
REGION DE MATAM;MANIOC;2020;8003.23570625;377.5;21200.6243874172
REGION DE MATAM;MANIOC;2021;3103;323;9606.81114551084
REGION DE MATAM;MANIOC;2022;3403;323;10535.6037151703
REGION DE MATAM;MAIS;2017;4602.05346927211;3421.19411258503;1345.15999906092
REGION DE MATAM;MAIS;2018;1694.17081907483;2655.61352384354;637.958348932797
REGION DE MATAM;MAIS;2019;934.6;1978;472.497472194135
REGION DE MATAM;MAIS;2020;309.1788;373;828.897587131368
REGION DE MATAM;MAIS;2021;1628.64890077001;1533.79152728571;1061.84502378375
REGION DE MATAM;MAIS;2022;3084.74952728571;2362.16152728571;1305.90118061499
KANEL;ARACHIDE;2017;864.183143311451;2990.25309104308;289
KANEL;ARACHIDE;2018;168.4;421;400
KANEL;ARACHIDE;2019;154.7;442;350
KANEL;ARACHIDE;2020;744.656372912937;936.674682909355;795
KANEL;ARACHIDE;2021;861.238830894697;1039.14954644193;828.792
KANEL;ARACHIDE;2022;932.62844383239;1165.78555479049;800
KANEL;SORGHO;2017;2661.51087662132;7497.21373696145;355
KANEL;SORGHO;2018;4948.16106639456;8246.9351106576;600
KANEL;SORGHO;2019;4906.3;7009;700
KANEL;SORGHO;2020;3962.804825;6650;595.9105
KANEL;SORGHO;2021;4111.86401578275;6453.417;637.16075
KANEL;SORGHO;2022;6454.10679257143;7171.22976952381;900
KANEL;RIZ;2019;13214.5897;2377.53;5600
KANEL;RIZ;2020;15103.2;2697;5600
KANEL;MIL;2017;7494.23859035318;8172.56116723356;917
KANEL;MIL;2018;2163.2;5408;400
KANEL;MIL;2019;1541.1;5137;300
KANEL;MIL;2020;7172.508;11606;618
KANEL;MIL;2021;4132.247575365;5749.834;718.6725
KANEL;MIL;2022;5951.07819;5749.834;1035
KANEL;NIEBE;2017;132.364723503401;441.215745011338;300
KANEL;NIEBE;2018;210;600;350
KANEL;NIEBE;2019;210;700;300
KANEL;NIEBE;2020;153.4902912;384;399.7143
KANEL;NIEBE;2021;294.526752381406;475.043149002268;620
KANEL;NIEBE;2022;166.265102150794;475.043149002268;350
KANEL;MANIOC;2018;2525;101;25000
KANEL;MANIOC;2019;1430;65;22000
KANEL;MANIOC;2020;3701.25;150;24675
KANEL;MANIOC;2021;1200;150;8000
KANEL;MANIOC;2022;1500;150;10000
KANEL;MAIS;2017;119.130469272109;458.194112585034;260
KANEL;MAIS;2018;403.21081907483;504.013523843537;800
KANEL;MAIS;2019;334.6;478;700
KANEL;MAIS;2020;190.4238;170;1120.14
KANEL;MAIS;2021;574.564444425008;329.521527285714;1743.6325
